School ID,School Name,Status as of 2024,Year,DropoutRate,NumDropouts,TotalStudents,AdjustedStudents
400119,LEGAL PREP HS,,2011, , , , 
400119,LEGAL PREP HS,,2012, , , , 
400119,LEGAL PREP HS,,2013,9.9,17,177,171
400119,LEGAL PREP HS,,2014,8.5,17,204,200
400119,LEGAL PREP HS,,2015,2.2,5,243,225
400119,LEGAL PREP HS,,2016,1.9,5,280,266
400119,LEGAL PREP HS,,2017,1.4,4,295,277
400119,LEGAL PREP HS,,2018,1.1,3,306,280
400119,LEGAL PREP HS,,2019,3.5,10,306,286
400119,LEGAL PREP HS,,2020,3,8,289,267
400119,LEGAL PREP HS,,2021,0,0,242,234
400119,LEGAL PREP HS,,2022,4.9,12,266,246
400119,LEGAL PREP HS,,2023,2.5,6,260,240
400119,LEGAL PREP HS,,2024,5.8,12,223,206
609738,LINCOLN PARK HS,,2011,3.2,73,2339,2247
609738,LINCOLN PARK HS,,2012,4.7,113,2457,2388
609738,LINCOLN PARK HS,,2013,3.1,71,2369,2259
609738,LINCOLN PARK HS,,2014,2.8,64,2335,2250
609738,LINCOLN PARK HS,,2015,1.8,40,2345,2258
609738,LINCOLN PARK HS,,2016,1.8,39,2186,2117
609738,LINCOLN PARK HS,,2017,2.3,48,2199,2128
609738,LINCOLN PARK HS,,2018,3.3,71,2197,2125
609738,LINCOLN PARK HS,,2019,4.2,91,2178,2150
609738,LINCOLN PARK HS,,2020,4.2,96,2296,2265
609738,LINCOLN PARK HS,,2021,5.2,114,2244,2212
609738,LINCOLN PARK HS,,2022,6.7,146,2211,2165
609738,LINCOLN PARK HS,,2023,6.5,144,2240,2202
609738,LINCOLN PARK HS,,2024,6.6,147,2269,2217
610391,LINDBLOM HS,,2011,3.3,24,739,734
610391,LINDBLOM HS,,2012,5.6,42,757,752
610391,LINDBLOM HS,,2013,1.4,11,820,795
610391,LINDBLOM HS,,2014,1,9,892,862
610391,LINDBLOM HS,,2015,0.1,1,937,909
610391,LINDBLOM HS,,2016,1.1,11,1047,1021
610391,LINDBLOM HS,,2017,2.2,24,1088,1071
610391,LINDBLOM HS,,2018,0.5,5,1122,1090
610391,LINDBLOM HS,,2019,0.5,5,1107,1090
610391,LINDBLOM HS,,2020,2.4,27,1142,1138
610391,LINDBLOM HS,,2021,0.8,9,1198,1177
610391,LINDBLOM HS,,2022,1.5,17,1180,1143
610391,LINDBLOM HS,,2023,0.7,8,1157,1122
610391,LINDBLOM HS,,2024,0.3,3,1147,1109
400137,LITTLE BLACK PEARL HS,,2011, , , , 
400137,LITTLE BLACK PEARL HS,,2012, , , , 
400137,LITTLE BLACK PEARL HS,,2013,43,89,215,207
400137,LITTLE BLACK PEARL HS,,2014,16.7,35,219,209
400137,LITTLE BLACK PEARL HS,,2015,11.2,22,221,196
400137,LITTLE BLACK PEARL HS,,2016,7.2,12,182,166
400137,LITTLE BLACK PEARL HS,,2017,8.9,12,143,135
400137,LITTLE BLACK PEARL HS,,2018,8.5,11,137,130
400137,LITTLE BLACK PEARL HS,,2019,0.9,1,120,117
400137,LITTLE BLACK PEARL HS,,2020,23.8,41,182,172
400137,LITTLE BLACK PEARL HS,,2021,12.5,15,127,120
400137,LITTLE BLACK PEARL HS,,2022,8.3,9,119,109
400137,LITTLE BLACK PEARL HS,,2023,9.3,9,104,97
400137,LITTLE BLACK PEARL HS,,2024,5.1,4,82,79
609722,MANLEY HS,,2011,14.5,100,754,692
609722,MANLEY HS,,2012,18.2,110,660,603
609722,MANLEY HS,,2013,20.7,111,586,537
609722,MANLEY HS,,2014,21.9,102,520,465
609722,MANLEY HS,,2015,12.5,41,370,327
609722,MANLEY HS,,2016,18.4,49,289,266
609722,MANLEY HS,,2017,7.1,11,205,154
609722,MANLEY HS,,2018,2.9,3,124,104
609722,MANLEY HS,,2019,1.2,1,107,82
609722,MANLEY HS,,2020,8.9,8,111,90
609722,MANLEY HS,,2021,27.7,31,120,112
609722,MANLEY HS,,2022,37.2,42,130,113
609722,MANLEY HS,,2023,26.7,32,130,120
609722,MANLEY HS,,2024,15.9,25,169,157
609780,MARINE LEADERSHIP AT AMES HS,,2011, , , , 
609780,MARINE LEADERSHIP AT AMES HS,,2012, , , , 
609780,MARINE LEADERSHIP AT AMES HS,,2013, , , , 
609780,MARINE LEADERSHIP AT AMES HS,,2014, , , , 
609780,MARINE LEADERSHIP AT AMES HS,,2015,0.3,1,357,345
609780,MARINE LEADERSHIP AT AMES HS,,2016,0.4,2,484,469
609780,MARINE LEADERSHIP AT AMES HS,,2017,0.4,2,560,543
609780,MARINE LEADERSHIP AT AMES HS,,2018,0.7,4,577,555
609780,MARINE LEADERSHIP AT AMES HS,,2019,0.5,3,573,556
609780,MARINE LEADERSHIP AT AMES HS,,2020,0.7,4,554,545
609780,MARINE LEADERSHIP AT AMES HS,,2021,1.2,7,581,570
609780,MARINE LEADERSHIP AT AMES HS,,2022,0.4,2,613,571
609780,MARINE LEADERSHIP AT AMES HS,,2023,0.6,3,544,533
609780,MARINE LEADERSHIP AT AMES HS,,2024,1,5,507,491
609723,MARSHALL HS,,2011,20.8,181,917,872
609723,MARSHALL HS,,2012,14.6,122,870,833
609723,MARSHALL HS,,2013,13.4,104,836,774
609723,MARSHALL HS,,2014,16.6,97,648,583
609723,MARSHALL HS,,2015,8.2,34,467,413
609723,MARSHALL HS,,2016,5.2,20,427,385
609723,MARSHALL HS,,2017,6.3,22,393,350
609723,MARSHALL HS,,2018,8.3,26,352,314
609723,MARSHALL HS,,2019,9.4,25,291,266
609723,MARSHALL HS,,2020,11.3,31,292,275
609723,MARSHALL HS,,2021,4.7,11,240,232
609723,MARSHALL HS,,2022,9.5,21,254,220
609723,MARSHALL HS,,2023,5.4,11,228,204
609723,MARSHALL HS,,2024,4.5,9,214,199
609724,MATHER HS,,2011,11.5,196,1816,1701
609724,MATHER HS,,2012,9.2,164,1842,1778
609724,MATHER HS,,2013,7.1,128,1964,1815
609724,MATHER HS,,2014,5.8,95,1753,1644
609724,MATHER HS,,2015,3.7,61,1765,1640
609724,MATHER HS,,2016,6.1,99,1733,1636
609724,MATHER HS,,2017,5.3,81,1642,1525
609724,MATHER HS,,2018,4.8,70,1569,1444
609724,MATHER HS,,2019,2.2,32,1547,1443
609724,MATHER HS,,2020,2.4,36,1690,1531
609724,MATHER HS,,2021,1.5,24,1690,1613
609724,MATHER HS,,2022,2.8,48,1870,1707
609724,MATHER HS,,2023,1.8,29,1777,1635
609724,MATHER HS,,2024,2.1,36,1856,1713
609725,MORGAN PARK HS,,2011,6.7,103,1730,1533
609725,MORGAN PARK HS,,2012,13.6,212,1629,1564
609725,MORGAN PARK HS,,2013,3.7,50,1582,1365
609725,MORGAN PARK HS,,2014,8,111,1514,1383
609725,MORGAN PARK HS,,2015,6.6,90,1536,1358
609725,MORGAN PARK HS,,2016,7.3,100,1488,1363
609725,MORGAN PARK HS,,2017,4,51,1385,1275
609725,MORGAN PARK HS,,2018,5.7,68,1259,1183
609725,MORGAN PARK HS,,2019,1.2,13,1221,1119
609725,MORGAN PARK HS,,2020,12.1,138,1194,1141
609725,MORGAN PARK HS,,2021,2.2,23,1065,1024
609725,MORGAN PARK HS,,2022,6.1,67,1282,1093
609725,MORGAN PARK HS,,2023,3,31,1182,1047
609725,MORGAN PARK HS,,2024,2.5,27,1204,1089
610385,MULTICULTURAL ARTS HS,,2011,8.5,31,376,364
610385,MULTICULTURAL ARTS HS,,2012,5.1,17,347,334
610385,MULTICULTURAL ARTS HS,,2013,4.3,13,314,301
610385,MULTICULTURAL ARTS HS,,2014,3.1,9,298,295
610385,MULTICULTURAL ARTS HS,,2015,3.7,10,294,273
610385,MULTICULTURAL ARTS HS,,2016,4.2,11,291,265
610385,MULTICULTURAL ARTS HS,,2017,3.3,8,264,243
610385,MULTICULTURAL ARTS HS,,2018,9.8,22,256,224
610385,MULTICULTURAL ARTS HS,,2019,0.5,1,247,221
610385,MULTICULTURAL ARTS HS,,2020,13.9,35,253,251
610385,MULTICULTURAL ARTS HS,,2021,3.6,8,230,225
610385,MULTICULTURAL ARTS HS,,2022,5.6,14,268,249
610385,MULTICULTURAL ARTS HS,,2023,5.4,16,308,297
610385,MULTICULTURAL ARTS HS,,2024,9.8,28,300,287
400058,NLCP - CHRISTIANA HS,,2011,4.5,21,470,469
400058,NLCP - CHRISTIANA HS,,2012,5.4,25,465,461
400058,NLCP - CHRISTIANA HS,,2013,3.2,14,453,439
400058,NLCP - CHRISTIANA HS,,2014,2.9,12,415,409
400058,NLCP - CHRISTIANA HS,,2015,1.8,7,403,390
400058,NLCP - CHRISTIANA HS,,2016,1.6,6,396,383
400058,NLCP - CHRISTIANA HS,,2017,2.2,8,386,363
400058,NLCP - CHRISTIANA HS,,2018,0.6,2,353,344
400058,NLCP - CHRISTIANA HS,,2019,2,7,358,347
400058,NLCP - CHRISTIANA HS,,2020,3.7,12,339,321
400058,NLCP - CHRISTIANA HS,,2021,3.8,13,351,342
400058,NLCP - CHRISTIANA HS,,2022,1.6,5,342,321
400058,NLCP - CHRISTIANA HS,,2023,1.3,4,321,302
400058,NLCP - CHRISTIANA HS,,2024,2.1,6,307,283
400059,NLCP - COLLINS HS,,2011,6.6,28,429,427
400059,NLCP - COLLINS HS,,2012,5.7,24,425,424
400059,NLCP - COLLINS HS,,2013,4.2,17,418,404
400059,NLCP - COLLINS HS,,2014,2.2,9,418,408
400059,NLCP - COLLINS HS,,2015,2.5,10,412,395
400059,NLCP - COLLINS HS,,2016,2.6,10,403,383
400059,NLCP - COLLINS HS,,2017,2,7,388,358
400059,NLCP - COLLINS HS,,2018,1.9,6,342,314
400059,NLCP - COLLINS HS,,2019,1.1,4,369,352
400059,NLCP - COLLINS HS,,2020,2.4,10,437,422
400059,NLCP - COLLINS HS,,2021,3.5,16,473,456
400059,NLCP - COLLINS HS,,2022,2.4,11,492,460
400059,NLCP - COLLINS HS,,2023,2.3,9,421,395
400059,NLCP - COLLINS HS,,2024,7,24,352,344
400170,NOBLE - ACADEMY HS,,2011, , , , 
400170,NOBLE - ACADEMY HS,,2012, , , , 
400170,NOBLE - ACADEMY HS,,2013, , , , 
400170,NOBLE - ACADEMY HS,,2014, , , , 
400170,NOBLE - ACADEMY HS,,2015,5.6,11,205,198
400170,NOBLE - ACADEMY HS,,2016,4.3,11,276,253
400170,NOBLE - ACADEMY HS,,2017,5,18,380,358
400170,NOBLE - ACADEMY HS,,2018,1.3,6,501,455
400170,NOBLE - ACADEMY HS,,2019,2,9,480,441
400170,NOBLE - ACADEMY HS,,2020,1,5,503,479
400170,NOBLE - ACADEMY HS,,2021,3.9,21,546,542
400170,NOBLE - ACADEMY HS,,2022,0.7,4,591,551
400170,NOBLE - ACADEMY HS,,2023,1.7,10,611,583
400170,NOBLE - ACADEMY HS,,2024,2.3,12,544,513
400157,NOBLE - BAKER HS,,2011, , , , 
400157,NOBLE - BAKER HS,,2012, , , , 
400157,NOBLE - BAKER HS,,2013, , , , 
400157,NOBLE - BAKER HS,,2014,3.6,4,117,110
400157,NOBLE - BAKER HS,,2015,6.5,17,279,263
400157,NOBLE - BAKER HS,,2016,3.6,13,402,366
400157,NOBLE - BAKER HS,,2017,4.1,16,427,394
400157,NOBLE - BAKER HS,,2018,3.6,13,394,360
400157,NOBLE - BAKER HS,,2019,5.2,13,273,252
400157,NOBLE - BAKER HS,,2020,1.4,3,228,211
400157,NOBLE - BAKER HS,,2021,1.2,3,261,249
400157,NOBLE - BAKER HS,,2022,6.8,18,289,264
400157,NOBLE - BAKER HS,,2023,4.1,11,296,268
400157,NOBLE - BAKER HS,,2024,2.7,7,279,256
400097,NOBLE - BULLS HS,,2011,10.2,54,534,529
400097,NOBLE - BULLS HS,,2012,6.2,48,777,775
400097,NOBLE - BULLS HS,,2013,4.9,50,1026,1018
400097,NOBLE - BULLS HS,,2014,7.4,78,1060,1050
400097,NOBLE - BULLS HS,,2015,5.1,54,1062,1053
400097,NOBLE - BULLS HS,,2016,1.6,17,1122,1077
400097,NOBLE - BULLS HS,,2017,1.1,12,1147,1103
400097,NOBLE - BULLS HS,,2018,0.2,2,1149,1109
400097,NOBLE - BULLS HS,,2019,2.2,24,1162,1113
400097,NOBLE - BULLS HS,,2020,0.4,5,1172,1124
400097,NOBLE - BULLS HS,,2021,0.2,2,1228,1175
400097,NOBLE - BULLS HS,,2022,0.7,8,1189,1115
400097,NOBLE - BULLS HS,,2023,0.7,8,1183,1120
400097,NOBLE - BULLS HS,,2024,0.6,7,1173,1095
400156,NOBLE - BUTLER HS,,2011, , , , 
400156,NOBLE - BUTLER HS,,2012, , , , 
400156,NOBLE - BUTLER HS,,2013, , , , 
400156,NOBLE - BUTLER HS,,2014,7.7,8,108,104
400156,NOBLE - BUTLER HS,,2015,9.5,27,291,285
400156,NOBLE - BUTLER HS,,2016,1.2,5,455,425
400156,NOBLE - BUTLER HS,,2017,1.1,6,601,528
400156,NOBLE - BUTLER HS,,2018,0.6,4,672,633
400156,NOBLE - BUTLER HS,,2019,0.8,5,695,646
400156,NOBLE - BUTLER HS,,2020,2,13,671,635
400156,NOBLE - BUTLER HS,,2021,0.2,1,653,635
400156,NOBLE - BUTLER HS,,2022,0.2,1,663,612
400156,NOBLE - BUTLER HS,,2023,0.3,2,655,587
400156,NOBLE - BUTLER HS,,2024,1.4,9,673,633
400052,NOBLE - COMER,,2011,5.6,30,538,533
400052,NOBLE - COMER,,2012,4.2,26,627,624
400052,NOBLE - COMER,,2013,4.2,32,780,765
400052,NOBLE - COMER,,2014,3.1,22,729,720
400052,NOBLE - COMER,,2015,4.1,30,741,731
400052,NOBLE - COMER,,2016,3.4,30,898,882
400052,NOBLE - COMER,,2017,2.6,21,835,811
400052,NOBLE - COMER,,2018,4.8,38,824,787
400052,NOBLE - COMER,,2019,2.5,21,886,855
400052,NOBLE - COMER,,2020,6.4,56,882,881
400052,NOBLE - COMER,,2021,1.2,11,905,887
400052,NOBLE - COMER,,2022,2.1,16,835,776
400052,NOBLE - COMER,,2023,3.9,30,800,777
400052,NOBLE - COMER,,2024,2,15,803,753
400118,NOBLE - DRW HS,,2011, , , , 
400118,NOBLE - DRW HS,,2012, , , , 
400118,NOBLE - DRW HS,,2013,11.5,26,228,226
400118,NOBLE - DRW HS,,2014,7,28,411,401
400118,NOBLE - DRW HS,,2015,9.8,47,486,480
400118,NOBLE - DRW HS,,2016,1.5,9,630,596
400118,NOBLE - DRW HS,,2017,1.5,8,573,525
400118,NOBLE - DRW HS,,2018,3,14,509,473
400118,NOBLE - DRW HS,,2019,4.8,17,388,356
400118,NOBLE - DRW HS,,2020,4.2,13,324,311
400118,NOBLE - DRW HS,,2021,2.9,9,309,308
400118,NOBLE - DRW HS,,2022,5.7,19,353,335
400118,NOBLE - DRW HS,,2023,14.4,54,380,376
400118,NOBLE - DRW HS,,2024,12.2,45,375,370
400053,NOBLE - GOLDER HS,,2011,5,28,561,559
400053,NOBLE - GOLDER HS,,2012,5.2,31,601,600
400053,NOBLE - GOLDER HS,,2013,2.2,16,723,713
400053,NOBLE - GOLDER HS,,2014,3.8,24,634,629
400053,NOBLE - GOLDER HS,,2015,2.8,18,644,643
400053,NOBLE - GOLDER HS,,2016,1.7,13,800,780
400053,NOBLE - GOLDER HS,,2017,3,19,674,641
400053,NOBLE - GOLDER HS,,2018,2.5,16,664,649
400053,NOBLE - GOLDER HS,,2019,2.4,16,679,655
400053,NOBLE - GOLDER HS,,2020,4.7,31,665,660
400053,NOBLE - GOLDER HS,,2021,1.6,11,685,675
400053,NOBLE - GOLDER HS,,2022,1.2,8,695,646
400053,NOBLE - GOLDER HS,,2023,2.5,17,697,668
400053,NOBLE - GOLDER HS,,2024,2.2,14,657,633
400117,NOBLE - HANSBERRY HS,,2011, , , , 
400117,NOBLE - HANSBERRY HS,,2012, , , , 
400117,NOBLE - HANSBERRY HS,,2013,9.9,27,281,274
400117,NOBLE - HANSBERRY HS,,2014,5.3,25,495,469
400117,NOBLE - HANSBERRY HS,,2015,3.5,22,662,628
400117,NOBLE - HANSBERRY HS,,2016,2.2,16,777,722
400117,NOBLE - HANSBERRY HS,,2017,2.3,16,728,683
400117,NOBLE - HANSBERRY HS,,2018,4,24,652,597
400117,NOBLE - HANSBERRY HS,,2019,2,11,597,553
400117,NOBLE - HANSBERRY HS,,2020,2,10,531,499
400117,NOBLE - HANSBERRY HS,,2021,1,5,519,508
400117,NOBLE - HANSBERRY HS,,2022,2.3,11,503,472
400117,NOBLE - HANSBERRY HS,,2023,4.6,22,503,482
400117,NOBLE - HANSBERRY HS,,2024,1.6,8,522,497
400169,NOBLE - ITW SPEER HS,,2011, , , , 
400169,NOBLE - ITW SPEER HS,,2012, , , , 
400169,NOBLE - ITW SPEER HS,,2013, , , , 
400169,NOBLE - ITW SPEER HS,,2014, , , , 
400169,NOBLE - ITW SPEER HS,,2015,1.8,5,278,276
400169,NOBLE - ITW SPEER HS,,2016,1.9,13,697,681
400169,NOBLE - ITW SPEER HS,,2017,1.4,11,835,800
400169,NOBLE - ITW SPEER HS,,2018,0.7,7,1026,983
400169,NOBLE - ITW SPEER HS,,2019,2.6,28,1089,1070
400169,NOBLE - ITW SPEER HS,,2020,3.3,35,1057,1051
400169,NOBLE - ITW SPEER HS,,2021,1.5,17,1147,1144
400169,NOBLE - ITW SPEER HS,,2022,0.7,8,1191,1145
400169,NOBLE - ITW SPEER HS,,2023,0.8,9,1139,1106
400169,NOBLE - ITW SPEER HS,,2024,1.6,18,1142,1120
400106,NOBLE - JOHNSON HS,,2011,9.6,18,190,188
400106,NOBLE - JOHNSON HS,,2012,7.5,32,429,427
400106,NOBLE - JOHNSON HS,,2013,6,35,608,587
400106,NOBLE - JOHNSON HS,,2014,4.7,37,806,781
400106,NOBLE - JOHNSON HS,,2015,7.1,59,845,833
400106,NOBLE - JOHNSON HS,,2016,3,25,893,840
400106,NOBLE - JOHNSON HS,,2017,3.9,33,896,842
400106,NOBLE - JOHNSON HS,,2018,1.3,11,861,817
400106,NOBLE - JOHNSON HS,,2019,4.5,35,825,780
400106,NOBLE - JOHNSON HS,,2020,7.2,46,650,643
400106,NOBLE - JOHNSON HS,,2021,0.6,3,540,539
400106,NOBLE - JOHNSON HS,,2022,3.7,18,517,491
400106,NOBLE - JOHNSON HS,,2023,6.1,29,486,478
400106,NOBLE - JOHNSON HS,,2024,6.6,31,482,471
400179,NOBLE - MANSUETO HS,,2011, , , , 
400179,NOBLE - MANSUETO HS,,2012, , , , 
400179,NOBLE - MANSUETO HS,,2013, , , , 
400179,NOBLE - MANSUETO HS,,2014, , , , 
400179,NOBLE - MANSUETO HS,,2015, , , , 
400179,NOBLE - MANSUETO HS,,2016, , , , 
400179,NOBLE - MANSUETO HS,,2017,0.6,1,185,174
400179,NOBLE - MANSUETO HS,,2018,1.6,8,522,502
400179,NOBLE - MANSUETO HS,,2019,0.9,7,807,773
400179,NOBLE - MANSUETO HS,,2020,1,10,1040,1006
400179,NOBLE - MANSUETO HS,,2021,0.1,1,1136,1120
400179,NOBLE - MANSUETO HS,,2022,1.9,21,1119,1088
400179,NOBLE - MANSUETO HS,,2023,1.5,16,1076,1055
400179,NOBLE - MANSUETO HS,,2024,1.8,19,1100,1070
400098,NOBLE - MUCHIN HS,,2011,6.1,33,550,542
400098,NOBLE - MUCHIN HS,,2012,4.8,34,714,711
400098,NOBLE - MUCHIN HS,,2013,2.5,21,851,850
400098,NOBLE - MUCHIN HS,,2014,1.8,16,885,868
400098,NOBLE - MUCHIN HS,,2015,1.8,15,847,837
400098,NOBLE - MUCHIN HS,,2016,0.7,6,912,894
400098,NOBLE - MUCHIN HS,,2017,0.7,7,970,936
400098,NOBLE - MUCHIN HS,,2018,0.6,6,976,944
400098,NOBLE - MUCHIN HS,,2019,0.3,3,1023,968
400098,NOBLE - MUCHIN HS,,2020,0.6,6,997,964
400098,NOBLE - MUCHIN HS,,2021,0.3,3,1000,977
400098,NOBLE - MUCHIN HS,,2022,1.6,15,979,932
400098,NOBLE - MUCHIN HS,,2023,3.4,30,932,894
400098,NOBLE - MUCHIN HS,,2024,2.7,24,935,893
400051,NOBLE - NOBLE HS,,2011,2.6,16,609,607
400051,NOBLE - NOBLE HS,,2012,2.8,17,616,613
400051,NOBLE - NOBLE HS,,2013,1.4,10,739,733
400051,NOBLE - NOBLE HS,,2014,2.7,17,625,624
400051,NOBLE - NOBLE HS,,2015,1.6,10,616,614
400051,NOBLE - NOBLE HS,,2016,1.2,8,656,649
400051,NOBLE - NOBLE HS,,2017,1.1,7,664,646
400051,NOBLE - NOBLE HS,,2018,0.3,2,661,647
400051,NOBLE - NOBLE HS,,2019,0.9,6,686,669
400051,NOBLE - NOBLE HS,,2020,1,7,696,685
400051,NOBLE - NOBLE HS,,2021,0.7,5,697,687
400051,NOBLE - NOBLE HS,,2022,1.4,9,681,663
400051,NOBLE - NOBLE HS,,2023,0.8,5,659,634
400051,NOBLE - NOBLE HS,,2024,0.8,5,697,664
400054,NOBLE - PRITZKER HS,,2011,3,20,667,665
400054,NOBLE - PRITZKER HS,,2012,2.7,20,755,749
400054,NOBLE - PRITZKER HS,,2013,1,9,937,926
400054,NOBLE - PRITZKER HS,,2014,2.6,23,874,871
400054,NOBLE - PRITZKER HS,,2015,1.9,18,931,927
400054,NOBLE - PRITZKER HS,,2016,2.7,25,953,941
400054,NOBLE - PRITZKER HS,,2017,1.9,19,1009,996
400054,NOBLE - PRITZKER HS,,2018,0.5,5,990,971
400054,NOBLE - PRITZKER HS,,2019,0.8,8,999,962
400054,NOBLE - PRITZKER HS,,2020,0.4,4,1000,975
400054,NOBLE - PRITZKER HS,,2021,0,0,987,975
400054,NOBLE - PRITZKER HS,,2022,0.3,3,999,953
400054,NOBLE - PRITZKER HS,,2023,0.6,6,989,958
400054,NOBLE - PRITZKER HS,,2024,0.5,5,1011,987
400055,NOBLE - RAUNER HS,,2011,2.7,16,586,583
400055,NOBLE - RAUNER HS,,2012,4.6,29,631,630
400055,NOBLE - RAUNER HS,,2013,2.4,18,747,737
400055,NOBLE - RAUNER HS,,2014,2,13,647,644
400055,NOBLE - RAUNER HS,,2015,2.6,16,621,617
400055,NOBLE - RAUNER HS,,2016,2,12,626,611
400055,NOBLE - RAUNER HS,,2017,2.1,13,668,633
400055,NOBLE - RAUNER HS,,2018,1.1,7,673,635
400055,NOBLE - RAUNER HS,,2019,1.1,7,686,650
400055,NOBLE - RAUNER HS,,2020,4.7,32,679,674
400055,NOBLE - RAUNER HS,,2021,4.3,30,696,692
400055,NOBLE - RAUNER HS,,2022,2,13,663,639
400055,NOBLE - RAUNER HS,,2023,1.8,12,693,670
400055,NOBLE - RAUNER HS,,2024,1.7,10,630,605
400056,NOBLE - ROWE CLARK HS,,2011,8,45,565,563
400056,NOBLE - ROWE CLARK HS,,2012,7,42,610,604
400056,NOBLE - ROWE CLARK HS,,2013,3.1,22,741,718
400056,NOBLE - ROWE CLARK HS,,2014,5,32,658,642
400056,NOBLE - ROWE CLARK HS,,2015,8.7,55,638,629
400056,NOBLE - ROWE CLARK HS,,2016,3.6,20,577,561
400056,NOBLE - ROWE CLARK HS,,2017,2.3,12,565,530
400056,NOBLE - ROWE CLARK HS,,2018,6.6,31,503,471
400056,NOBLE - ROWE CLARK HS,,2019,3.8,16,445,419
400056,NOBLE - ROWE CLARK HS,,2020,3,12,415,400
400056,NOBLE - ROWE CLARK HS,,2021,2.9,12,421,416
400056,NOBLE - ROWE CLARK HS,,2022,0.8,3,401,378
400056,NOBLE - ROWE CLARK HS,,2023,3.2,12,390,374
400056,NOBLE - ROWE CLARK HS,,2024,7.8,27,347,345
400057,NOBLE - UIC HS,,2011,4.4,26,597,593
400057,NOBLE - UIC HS,,2012,4.2,34,809,802
400057,NOBLE - UIC HS,,2013,3.2,30,959,944
400057,NOBLE - UIC HS,,2014,3.1,27,874,863
400057,NOBLE - UIC HS,,2015,3,27,899,897
400057,NOBLE - UIC HS,,2016,1.1,12,1062,1053
400057,NOBLE - UIC HS,,2017,1,9,928,902
400057,NOBLE - UIC HS,,2018,2.1,19,943,916
400057,NOBLE - UIC HS,,2019,2.8,26,974,941
400057,NOBLE - UIC HS,,2020,1.8,17,1002,947
400057,NOBLE - UIC HS,,2021,0.1,1,1036,1006
400057,NOBLE - UIC HS,,2022,0.9,8,950,882
400057,NOBLE - UIC HS,,2023,2.9,26,933,897
400057,NOBLE - UIC HS,,2024,3.3,30,954,906
609691,NORTH-GRAND HS,,2011,3.3,29,936,880
609691,NORTH-GRAND HS,,2012,6.7,63,978,935
609691,NORTH-GRAND HS,,2013,6.2,57,973,922
609691,NORTH-GRAND HS,,2014,6.2,58,994,938
609691,NORTH-GRAND HS,,2015,4.3,40,970,930
609691,NORTH-GRAND HS,,2016,3.2,31,1008,965
609691,NORTH-GRAND HS,,2017,3.2,30,986,935
609691,NORTH-GRAND HS,,2018,2.1,20,995,944
609691,NORTH-GRAND HS,,2019,2.5,25,1018,988
609691,NORTH-GRAND HS,,2020,2,20,1049,1012
609691,NORTH-GRAND HS,,2021,1.6,16,1064,1030
609691,NORTH-GRAND HS,,2022,2,22,1143,1088
609691,NORTH-GRAND HS,,2023,2.5,28,1134,1099
609691,NORTH-GRAND HS,,2024,3.2,34,1103,1054
609744,NORTHSIDE LEARNING HS,,2011,1,3,314,307
609744,NORTHSIDE LEARNING HS,,2012,0,0,303,298
609744,NORTHSIDE LEARNING HS,,2013,0,0,293,287
609744,NORTHSIDE LEARNING HS,,2014,0.7,2,288,284
609744,NORTHSIDE LEARNING HS,,2015,0,0,277,268
609744,NORTHSIDE LEARNING HS,,2016,0,0,246,244
609744,NORTHSIDE LEARNING HS,,2017,0.9,2,239,233
609744,NORTHSIDE LEARNING HS,,2018,0.9,2,235,227
609744,NORTHSIDE LEARNING HS,,2019,0,0,227,224
609744,NORTHSIDE LEARNING HS,,2020,2.1,5,239,238
609744,NORTHSIDE LEARNING HS,,2021,1.3,3,242,239
609744,NORTHSIDE LEARNING HS,,2022,2.2,6,281,270
609744,NORTHSIDE LEARNING HS,,2023,1.5,4,276,272
609744,NORTHSIDE LEARNING HS,,2024,0.4,1,284,276
609749,NORTHSIDE PREP HS,,2011,0.7,8,1100,1091
609749,NORTHSIDE PREP HS,,2012,0.9,9,1060,1057
609749,NORTHSIDE PREP HS,,2013,0.3,3,1077,1069
609749,NORTHSIDE PREP HS,,2014,0.2,2,1077,1064
609749,NORTHSIDE PREP HS,,2015,0.4,4,1064,1044
609749,NORTHSIDE PREP HS,,2016,0.1,1,1073,1053
609749,NORTHSIDE PREP HS,,2017,0.8,9,1089,1072
609749,NORTHSIDE PREP HS,,2018,0.1,1,1069,1059
609749,NORTHSIDE PREP HS,,2019,0.9,10,1103,1092
609749,NORTHSIDE PREP HS,,2020,1.2,13,1088,1085
609749,NORTHSIDE PREP HS,,2021,2,21,1077,1066
609749,NORTHSIDE PREP HS,,2022,1.4,15,1057,1056
609749,NORTHSIDE PREP HS,,2023,2.1,22,1063,1059
609749,NORTHSIDE PREP HS,,2024,1.9,20,1054,1049
610529,OGDEN HS,,2011,13.4,34,254,253
610529,OGDEN HS,,2012,6.9,25,369,362
610529,OGDEN HS,,2013,6.6,31,485,472
610529,OGDEN HS,,2014,4.3,19,480,440
610529,OGDEN HS,,2015,1.2,5,451,420
610529,OGDEN HS,,2016,2.1,8,423,387
610529,OGDEN HS,,2017,0.3,1,425,391
610529,OGDEN HS,,2018,0.4,2,564,509
610529,OGDEN HS,,2019,1.3,8,646,602
610529,OGDEN HS,,2020,1.1,7,655,625
610529,OGDEN HS,,2021,3.8,25,665,654
610529,OGDEN HS,,2022,2.8,16,618,565
610529,OGDEN HS,,2023,1.2,6,536,490
610529,OGDEN HS,,2024,2.1,11,544,526
